,S_x (D m),S_y (D m),	heta (degrees),C_T^*
124,7.310569534736057,8.508849664938811,37.555066662882275,0.7865149171478505
125,5.6534690505993455,8.1748416315814,12.635760557188494,0.7941083843266722
126,5.297782946820431,7.102868290052072,40.47693626746612,0.786442558654625
127,6.823507605733107,8.381691552135921,29.513197981119184,0.7597613584850944
128,8.646473596162307,5.532705738471243,36.19288148729769,0.7278893619138946
129,6.5223929476158995,8.649450993392009,5.605275995626342,0.6750977420199541
130,8.23241321326368,5.718224852647422,17.60147871349132,0.7747095488970921
131,8.72503685300311,6.3890158474806436,35.04939659262524,0.7010978835194732
132,7.957127845737501,6.679861052003022,19.539560313678088,0.7742150423520638
133,9.548969944964165,6.107873255729654,37.41807661313952,0.7491166852411474
134,8.327587573393238,7.7404823070550215,41.01902175532589,0.7072389778898902
135,5.135755643752044,8.627337990213112,3.7101967226583876,0.5766047051528169
136,8.40392380249463,5.781639132266163,42.09600939533097,0.779947233065401
137,8.662019664187902,8.3806416322806,42.07557499060005,0.7112534897782303
138,7.995912435309629,6.208391621554528,36.80440474460765,0.6952262551378564
139,8.43585626523849,8.858311409747541,28.95018685463198,0.7599013614957094
140,8.904585587615724,7.4047543629205475,29.54086453200846,0.7866707315606283
141,9.384568941689217,6.566620403255687,31.968718796444993,0.7233356153001784
142,9.367650161831355,7.01131984423326,26.953111684290878,0.7863163863547892
143,6.110018071830841,6.680759942974456,5.109435237494846,0.6637393863208384
144,7.698245106686347,8.67916008398967,22.585696157882893,0.7794222203421909
145,5.3331891486822744,5.298971643474044,33.574641564648516,0.7866939699859077
146,8.750313702150114,7.492183773808781,8.647151108048657,0.779410576361963
147,7.694592921218552,8.107506619803889,1.706656669354848,0.6262020567138508
148,7.209007899196825,8.202985962846704,8.00260744554463,0.7552589500322429
149,7.167620267658479,7.984701848949608,16.835904465005708,0.7890037115576424
150,5.458987982603162,8.713515332580691,9.316574616181132,0.7507937248591114
151,8.992609452912065,5.163978231128534,21.940695128526816,0.7819649127521142
152,8.303092481883466,5.978737402561566,28.84987275138648,0.7727920778732478
153,7.470960074148561,9.227352399825877,28.14785442255552,0.7674129184986701
154,7.265707980004887,7.460562420759415,22.48743814014302,0.7761737265780136
155,5.507588111084314,6.390608553333368,43.16443537700488,0.7524312057710277
156,5.458088880784976,5.614906105785168,16.435246189462188,0.7943651520987232
157,9.205496519697622,7.4206845661757095,21.049982562046107,0.7662702550330652
158,7.4873900948692995,8.675904326250167,14.075183190192108,0.7928495860500654
159,7.2404016896871655,8.229063558654607,25.10019106648061,0.7734458306442032
160,9.62997910312667,7.299632653836979,9.211944452387435,0.7840200050029822
161,8.754679615307989,5.880233509631082,4.313176061138076,0.7090804363581097
162,5.088970973486857,7.3885656382505065,34.03961960661032,0.7543477095293832
163,9.326983140181106,6.346643052724669,5.773337659407432,0.7395475841212521
164,8.218768546462332,7.304932115610947,15.647980976705838,0.7873752289272903
165,8.986189552348947,6.232447852706124,27.28598994160975,0.7801658920525947
166,9.380375802460348,8.956041818907284,13.48492326926861,0.78583866778934
167,7.806828801451798,6.354828122761677,13.172115904197812,0.7927287287572884
168,7.000813208550154,6.181330343236381,6.698321669191499,0.7285385736856802
169,9.646716596552638,5.0601298666514705,5.258752356315062,0.7424680583605303
170,6.401823762408039,7.952485087325636,18.998303269870192,0.7886708038202157
171,8.122455865337823,6.310935100391069,2.4953153742283947,0.6618551751885544
172,9.119643373353142,5.234210287158877,2.36540190053264,0.688869788843279
173,6.242281419241456,7.0941134405365815,15.802610145403966,0.7954547549526659
174,6.942431283697187,7.136905610904775,30.369396389317373,0.7707051654807212
175,9.549166711522528,6.851242323196875,0.30852667792554134,0.6620329864979072
176,8.802857871851304,5.87495000558673,13.974796522568548,0.7852124537588726
177,5.236179845868389,8.467755617251035,18.69025095466338,0.7978895963145086
178,8.602926112115831,5.173477107171675,12.953647082488178,0.7861413981206665
179,8.768828829098508,8.937371110121532,36.80780368063106,0.7843746301957173
180,8.04552713068663,9.189012854712802,2.266238127914524,0.6350276272087864
181,9.394105480488856,9.447088732186229,24.171532434211507,0.7647084046772876
182,5.877438887945789,5.714076725312744,41.6995599470244,0.6937612857798546
183,7.6481555560231005,6.6858063935552705,31.775003865155156,0.788773089716223
184,7.3657144597409845,9.981326765318286,1.8534926374794192,0.6084287197398349
185,8.276569184364146,7.946673954248008,32.3224654943732,0.7855168795657682
186,7.264198086844799,5.027724503400363,15.11503983467463,0.7848961318531402
187,5.784145631780787,6.643805167002515,37.995451188314945,0.791152549411778
188,5.696686653449145,5.816136882825065,32.14365819077818,0.7812378387716301
189,5.05831885483985,6.076379936055846,5.370105201666017,0.6374015224896771
190,9.186126781309685,6.786571624514749,12.87353189125019,0.788872758736798
191,7.2832014658553055,6.875130280817855,26.30851254353525,0.7632476864787929
192,6.327303010324383,9.667264517824949,2.4752420958512533,0.5898171202809415
193,5.2756817896545,5.316065896515696,44.314078147210395,0.6725021407320553
194,7.423362305001478,6.814373859581119,40.855048324150914,0.6984768521503886
195,7.0660454612090255,9.12639429288361,3.632010745194632,0.6384349772264325
196,6.736215359372418,6.145541513655239,41.50359865028995,0.6861702038391332
197,7.040708820167862,9.520838882889922,33.95956697658203,0.7525530658083577
198,7.263149343889004,6.053358911189491,30.65385038549917,0.7879003703724263
199,6.143051061943135,7.52001769517606,21.964592801407214,0.7839121125886338
200,8.265040328718456,5.455743591095134,5.535711155449099,0.729047708748844
201,5.644584327414196,7.21244834887129,19.77344809243972,0.7900574842993121
202,8.017665755203296,7.7458333691027255,6.952577114059622,0.7424299875704258
203,6.699122387187438,5.014716750553899,43.70886696174019,0.7649270153043592
204,9.440935143835583,5.648663193726652,18.405643616478358,0.7792741178334047
205,6.719961103872873,7.967956769625987,34.87291862128963,0.7739593182539881
206,5.924589370813311,7.455744290903426,31.69587478035712,0.7538526710668497
207,5.152759062658564,7.027039313499015,23.91015429937959,0.7837160569450734
208,6.634411172611147,7.786901165453903,25.350458911879283,0.7756476661342776
209,7.97057787466093,9.881260403791744,7.870817336070209,0.7570390233708814
210,9.412093714102996,7.822867744583118,40.830881420760626,0.7059698837213111
211,6.125018464605396,5.235459057485595,38.48878891300636,0.687719025501401
212,7.022150711549841,8.947802069828995,24.286477681027257,0.7791802549409579
213,5.021628741433321,9.742650590175838,13.845013762699125,0.7951402874716929
214,9.5796829250054,5.831682026939774,11.62086251807891,0.7875834055492127
215,6.529663862332885,6.323079737739419,11.648160397377898,0.7933433897061193
216,9.958673181393687,7.406061559896921,44.7305908106678,0.7822240704553906
217,7.716618905836529,7.441143260272075,11.020086095780018,0.7913796132270887
218,8.711904063791007,5.048130701616565,40.75863742554443,0.7893714381776786
219,7.41504912621984,6.150705611505447,17.690970160476223,0.7825229597608998
220,6.806021596606707,7.257544742582012,19.106257444890712,0.7862709115167688
221,7.274946146940902,5.836881225874581,12.292235206162324,0.7939119612595125
222,5.111792640142688,8.989427148730993,22.69774674448678,0.7914689677565
223,6.939383520219119,6.741182453979319,0.6598364031474174,0.6099395495638931
224,7.199798479911571,6.641259303309962,14.7617554932673,0.7926192324993422
225,5.041794675407873,7.979539711103212,8.584818955882314,0.7191479661106731
226,8.445824704802249,7.404242884474013,1.7093334053944775,0.6476666435580227
227,7.7752255585720205,9.703351732258078,25.924417465121046,0.776180286752147
228,7.629305089998166,5.469939128329164,9.738121087151708,0.786539910212539
229,7.105225605001936,7.101329927442755,7.083117714894646,0.7347891403579779
230,6.4520666750155735,8.33877127782546,38.51646462738867,0.7809993866568212
231,5.504428936872719,7.249775226983993,27.978885297866253,0.7757543188855578
232,6.2709027739784196,5.871668545645301,6.107478779302439,0.699897135633972
233,6.6403379010157995,5.626165613784706,2.2660016819323467,0.6310409903958747
234,6.958540078574607,8.393768998566541,43.749702258642266,0.7697349340031843
235,9.26188358776374,8.322513723236462,24.241543149212088,0.7619061625388978
236,5.220668043116932,6.978004252294386,14.926545481946196,0.7993997298457945
237,9.76326698410612,6.662655765516056,18.46553604320913,0.7708474383281533
238,5.729841879270371,7.13771503972339,10.827923377291349,0.782641261548953
239,9.135579181583312,9.484436383342409,39.108742672386036,0.7753690431276914
240,5.951061527491795,5.009141616858995,32.57168054083554,0.7686715389689255
241,8.662827734081693,5.552294768032907,24.66191007646847,0.7824301823124046
242,9.939007067798803,7.741047345171605,27.426591196774453,0.7839254300406908
243,6.478508670717709,9.572007230084104,38.867830159544695,0.7589646132706465
244,5.3851723953133295,7.243215711211555,3.5914571531479162,0.5956698893354088
245,9.96211366040965,9.22344373633859,28.4855964747125,0.770807415578892
246,6.318732013062641,5.405252387524171,29.30209700753888,0.7873774210973788
247,5.713447370940346,5.279463084115923,4.157480544671003,0.6424860482264881
248,8.563095587101751,7.4269605330789155,36.09114014094165,0.7466347015555579
249,6.718792491828562,8.487271035060743,21.864536069633388,0.7814508279845706
