,S_x (D m),S_y (D m),	heta (degrees),C_T^*
0,8.331856874550828,8.999318855567624,42.243927080134284,0.7498644197463261
1,9.567681700642044,9.111942588851152,39.737938746405085,0.7375153691732904
2,6.303529298851918,6.737968979945708,14.188134731676094,0.796562410529214
3,9.095226483009617,8.770969213972979,44.15652664926481,0.7033293333253379
4,9.738702847965993,9.529351992701406,34.30400752515959,0.7827878350509251
5,7.106671473447023,6.712420941557786,35.053626690390324,0.7842693624686816
6,6.302856077744753,5.804582252446188,18.33932798047901,0.7864173908851357
7,5.501261343119731,6.502312096069859,31.048298512358787,0.7547985726774762
8,9.754291937083284,8.566084258220142,42.18560526096275,0.7072532311406375
9,9.129990318713118,8.083366729281627,42.19148259600636,0.703233882831299
10,7.27705921603512,7.886727771552457,0.361935949382004,0.607329651719634
11,8.768470420209514,7.570657055401427,41.82500685709206,0.702035168377454
12,5.701536979941538,8.000760714697758,36.64709182951629,0.7548335144444867
13,6.503947113359884,8.129794934952127,31.1212028654349,0.7552138295537146
14,8.467609693606057,5.816036139415258,35.12343553511472,0.6968224421530945
15,6.5819593466389685,8.798175342216162,40.41449396458573,0.785153730635853
16,8.223391563954394,9.660598564365019,39.83193819054086,0.7854036409217903
17,9.048747680995735,9.596049181403995,18.513368457042336,0.7788643668200292
18,9.20184320857529,6.240933050013117,13.520215354822408,0.7858364056166173
19,7.538621711432411,8.857787129533643,41.96334697106181,0.7806931146364212
20,5.599380524131832,8.350330568746378,24.929174329971733,0.7806338268469885
21,8.708335188809487,7.816513835539895,22.080029643660012,0.7662406107410938
22,9.638293152672265,5.979503975786728,15.507375720614895,0.7771743149972182
23,9.815543653978061,7.965843644774809,35.34563146272216,0.7353176748932786
24,6.274970522337685,5.763843978071162,38.58134120084792,0.7187258196785888
25,6.118653220386478,7.353523124328729,26.84215657133566,0.7712605867585334
26,5.187413794410043,9.52932057068586,4.686159828418938,0.5980424597194689
27,7.64637154966673,8.071903305071062,41.86297243638943,0.7431211046164198
28,6.885562043081998,8.89240576980032,5.858027311600329,0.6895457590831102
29,5.296323499171067,8.348778369019895,12.260576978501973,0.7888387424589958
30,7.533878908979605,8.339644243456638,37.03018716644801,0.7882777018469825
31,7.680798962856655,7.69953751922065,37.760499269827136,0.7780864785468506
32,7.345182710957508,7.843923026335269,7.691986308827351,0.7507013472586971
33,5.60507313151931,7.3800105168664585,32.10845808442186,0.7542350399847142
34,6.778101432382494,8.681003820866227,31.02260715814795,0.7571310973932465
35,8.94386626260487,6.966762996593329,12.44516952083377,0.7904661114491245
36,8.260261207430045,7.200560339078995,42.71625311909335,0.7033530902068482
37,8.594431479370938,9.441342170338855,0.9276778397351193,0.6296413676419678
38,9.952696405593477,9.015241228166516,24.677638226237043,0.7612353153874822
39,6.629981559827001,9.600567832570384,37.668252488570566,0.7559176360667731
40,7.702178352864914,9.153802694589698,28.09777612836009,0.7633799351501107
41,5.43688931219741,8.41520556294164,4.27898441455025,0.6051417841506572
42,7.820065062984644,6.180478116825433,10.906606924355891,0.7913793894997542
43,8.936365346231419,9.565729370256868,33.974287397878776,0.7785357914255104
44,7.53806026829365,9.043206246660368,22.060303396686198,0.7793967651532195
45,8.772006986195258,9.399366132913833,28.02840741855736,0.7575043734287311
46,8.226524795749102,9.404442577810944,6.003606860326834,0.7161858440426828
47,9.438034849654148,9.307117363988748,19.948211822140287,0.7770300500452423
48,8.305920903414908,9.169564760041954,31.364454249157724,0.7634434687659619
49,6.944264653095872,5.022367413191433,36.84226060497928,0.6863283081691102
50,6.937528890874741,5.638513000345801,4.274198203991436,0.6765933928704312
51,9.16104109045074,6.100741911558965,37.40200262464827,0.7321323603998358
52,6.427816982940324,5.435348613717013,5.992051781873975,0.7047719957177485
53,8.681163739947962,5.005116934327304,18.82616742632576,0.783519702376392
54,6.9694841192959744,6.677607268577742,40.71174880235133,0.7121609207054501
55,8.3990101511972,8.584186577937404,24.05005537673229,0.767225665751706
56,8.808531358225013,7.851420633935383,31.503237744209347,0.7864737840797708
57,8.284509936465865,8.114216357317662,27.245753126464773,0.7617475783060765
58,5.901307213688421,6.244510829724208,32.78590491265079,0.7802310520534418
59,6.6356894839754865,5.420506241797209,35.74211798981868,0.7122258391624477
60,8.217703787195461,7.867117348397184,41.10923661076038,0.7156356057782446
61,7.709823870959074,8.080098059650458,24.97404214259553,0.7659471138484775
62,9.971988538442139,7.29282783078713,43.338992729612,0.7776327857105728
63,9.201811102177148,7.246299991138582,41.126342029812626,0.7215560933836673
64,9.524954963364822,5.521528408817711,32.94594994686712,0.7235029312142714
65,7.433155386747664,7.806989294916318,33.503638613061725,0.7829925485824298
66,9.439042954680229,6.306911179693055,44.031196106728935,0.7886451546059486
67,6.850828948832706,6.016671008591529,20.15520374080448,0.775452417157181
68,9.932917487468004,6.437179758371622,35.238135096042406,0.718111519432228
69,8.93366496663152,9.7259167176723,6.251438914357078,0.7298816525889557
70,9.692111094604044,7.773716706510296,19.256505143858472,0.7704976561079904
71,7.6072747139117975,7.280391442265064,43.88429008773341,0.6928235781328846
72,5.815676500412998,9.23034999522522,19.210207066239473,0.7932999757579156
73,9.690806318934017,7.1881726868450935,31.6496349524473,0.7503791691950855
74,5.838172193106371,6.269702021281512,25.942056536471068,0.7632875191038613
75,7.760018937097994,6.719400800786056,42.42292591277345,0.6988019803536714
76,8.511396746906815,5.246976036990069,11.376856702702336,0.7897989738720396
77,7.602038819062611,6.537061776051032,37.553308219840616,0.7160835571996889
