8.331856874550828707e+02,8.999318855567623814e+02,4.224392708013428432e+01,7.498644197463261163e-01
9.567681700642044689e+02,9.111942588851151186e+02,3.973793874640508506e+01,7.375153691732904138e-01
6.303529298851917702e+02,6.737968979945708270e+02,1.418813473167609374e+01,7.965624105292139490e-01
9.095226483009616913e+02,8.770969213972978196e+02,4.415652664926481208e+01,7.033293333253378687e-01
9.738702847965992078e+02,9.529351992701405152e+02,3.430400752515959084e+01,7.827878350509250849e-01
7.106671473447023573e+02,6.712420941557786591e+02,3.505362669039032397e+01,7.842693624686816189e-01
6.302856077744753520e+02,5.804582252446188022e+02,1.833932798047900903e+01,7.864173908851357364e-01
5.501261343119731464e+02,6.502312096069858853e+02,3.104829851235878735e+01,7.547985726774761872e-01
9.754291937083283983e+02,8.566084258220141692e+02,4.218560526096275254e+01,7.072532311406375394e-01
9.129990318713116721e+02,8.083366729281626704e+02,4.219148259600635953e+01,7.032338828312989509e-01
7.277059216035120244e+02,7.886727771552457398e+02,3.619359493820040186e-01,6.073296517196340449e-01
8.768470420209514486e+02,7.570657055401427442e+02,4.182500685709206323e+01,7.020351683774540552e-01
5.701536979941537311e+02,8.000760714697757976e+02,3.664709182951629174e+01,7.548335144444866529e-01
6.503947113359884042e+02,8.129794934952127505e+02,3.112120286543489911e+01,7.552138295537146329e-01
8.467609693606058272e+02,5.816036139415258504e+02,3.512343553511472294e+01,6.968224421530945234e-01
6.581959346638968782e+02,8.798175342216162562e+02,4.041449396458573062e+01,7.851537306358530310e-01
8.223391563954394314e+02,9.660598564365019456e+02,3.983193819054086049e+01,7.854036409217902692e-01
9.048747680995734299e+02,9.596049181403994908e+02,1.851336845704233625e+01,7.788643668200292414e-01
9.201843208575289736e+02,6.240933050013117054e+02,1.352021535482240822e+01,7.858364056166172729e-01
7.538621711432410848e+02,8.857787129533643338e+02,4.196334697106181011e+01,7.806931146364212148e-01
5.599380524131831862e+02,8.350330568746377367e+02,2.492917432997173321e+01,7.806338268469884545e-01
8.708335188809487590e+02,7.816513835539894899e+02,2.208002964366001208e+01,7.662406107410938416e-01
9.638293152672265478e+02,5.979503975786727779e+02,1.550737572061489544e+01,7.771743149972182296e-01
9.815543653978061229e+02,7.965843644774809036e+02,3.534563146272216017e+01,7.353176748932785944e-01
6.274970522337684997e+02,5.763843978071162155e+02,3.858134120084792329e+01,7.187258196785888398e-01
6.118653220386478324e+02,7.353523124328728500e+02,2.684215657133566069e+01,7.712605867585333730e-01
5.187413794410042556e+02,9.529320570685858911e+02,4.686159828418937856e+00,5.980424597194688996e-01
7.646371549666730516e+02,8.071903305071061823e+02,4.186297243638942689e+01,7.431211046164197809e-01
6.885562043081997672e+02,8.892405769800319604e+02,5.858027311600329412e+00,6.895457590831102213e-01
5.296323499171066942e+02,8.348778369019894399e+02,1.226057697850197314e+01,7.888387424589957675e-01
