5.560326048128570164e+02,5.205734982339856742e+02,4.218277903928093053e+01,6.739609209416590474e-01
5.373719553819332759e+02,5.017238029382966147e+02,8.585227891976311199e+00,7.426619668965166454e-01
7.952983901162424445e+02,6.184937577625701124e+02,3.328531332052594394e+01,7.386076744464865618e-01
5.944135239491600942e+02,5.879359314511626735e+02,3.416640729958394473e+01,7.897411384564243519e-01
8.860864058748501293e+02,9.549789432473780835e+02,1.506635390170869826e+01,7.853634037407589696e-01
7.149952067420863386e+02,6.837863882563317475e+02,3.998822301883554076e+01,7.232707296456668544e-01
6.144113085040314672e+02,5.922467973400987375e+02,7.600274623404255969e+00,7.344447445840193156e-01
6.752089686926426566e+02,8.369458896052894943e+02,7.926175240197249394e+00,7.447684676299214379e-01
5.327451272522285990e+02,5.445113960861248188e+02,3.916335531730280906e+01,7.509100900385915489e-01
5.005667123812829686e+02,9.180874103577389178e+02,4.277611946807718946e-01,5.185164761310611103e-01
5.016527004446001570e+02,5.782505112730800647e+02,2.311948241636604617e+00,5.714619069506995386e-01
7.977830869493764112e+02,8.297496083525737731e+02,1.356720953768943083e+01,7.918398794130475649e-01
6.848957621557177617e+02,5.660642073232550047e+02,2.787743148239857405e+01,7.863338540835672630e-01
6.986593139877694512e+02,9.745958914290988560e+02,3.440331600324420691e+01,7.523067831799395977e-01
7.608719717669382590e+02,9.338772806899021361e+02,1.977989558146655114e+01,7.808662576021169199e-01
5.560803784239592460e+02,7.039870470254851398e+02,2.794401596506155983e+01,7.711756002588636694e-01
5.893350838119488344e+02,6.810780804356888893e+02,1.545481254385616232e+01,7.971167490148830526e-01
5.723592958490700084e+02,7.688367409181959147e+02,4.195431234883317018e+01,7.902318204817418978e-01
7.842902735050058709e+02,9.776154229041462713e+02,1.097524959281779111e+01,7.898236817477520821e-01
8.586395521777767499e+02,7.772163535012266493e+02,4.298639344970860066e+01,7.007783838449970215e-01
6.143580428569953256e+02,5.476966098126840734e+02,2.463843638959784421e+00,6.210952029308943745e-01
5.483290265384904387e+02,6.376859632346255466e+02,4.829057269084447768e+00,6.377759896187612521e-01
7.844006753626248383e+02,6.864350857466652087e+02,1.195988344023668404e+01,7.927771319020419094e-01
5.896417496777232827e+02,9.414276611296368173e+02,4.443294996460604551e+00,6.206286828117343335e-01
9.833804712009555260e+02,5.491136679036761734e+02,4.398671189614200472e+01,7.689316892538423653e-01
9.095852188029421086e+02,7.713808935667334481e+02,2.867717217369980176e+01,7.828360483721362728e-01
6.188553454156949556e+02,7.116778747449169487e+02,9.326412685449078310e+00,7.697708556855034079e-01
5.290381750342505711e+02,7.385501056805131839e+02,4.026685201729591768e+01,7.790155172472706946e-01
9.252139802061842602e+02,9.613420667195298392e+02,2.799382155674743089e+01,7.583483291422273842e-01
8.033804543906918525e+02,7.461311478834657009e+02,3.748792595767822888e+01,7.526801833164825650e-01
9.444385606648045268e+02,9.545123800330400172e+02,6.654663784020381279e+00,7.443372999971427095e-01
8.478787110606743909e+02,6.885407627370724413e+02,1.829144394715108390e+01,7.766650135577475300e-01
8.525737967337514647e+02,7.698078848889870187e+02,6.503430617624569976e+00,7.387958422358010813e-01
8.929230595616597839e+02,5.942465681544069867e+02,3.903191020280473822e+01,7.543882384097444493e-01
5.058398889385404118e+02,6.605654540087288069e+02,2.023705138410161908e+01,7.913791447262346068e-01
