6.515538580273855587e+02,5.977339433415490930e+02,2.269631030917877368e+01,7.670143056274874027e-01
7.772694010440484362e+02,6.856564756733932882e+02,6.122595135014183398e+00,7.243006305160677449e-01
8.959711907443934251e+02,7.205028855563081152e+02,4.171817334527190724e+01,7.209236257641353784e-01
9.621393030038821053e+02,9.070086564179337074e+02,3.463111937760798753e+01,7.827528595618828966e-01
8.031270825447629704e+02,9.829618653109419029e+02,4.281260145589700983e+01,7.814239230728227126e-01
7.007375330295149070e+02,6.381503664177067776e+02,3.490230221288982904e+01,7.766469911865375719e-01
8.354514792235635241e+02,6.870685676910352413e+02,2.416641288085418537e+01,7.693657967595415315e-01
7.606055966022208850e+02,5.453408631776975426e+02,3.511839749928610388e+01,6.898984339161861046e-01
9.769494254728647320e+02,8.561839298039226378e+02,4.151732686349114232e+01,7.053677079330468169e-01
9.426218713772946103e+02,7.584205439476921811e+02,3.236028584786949835e+01,7.700147961261241125e-01
8.901823655417197187e+02,9.710331435941013751e+02,2.653917372172222500e+01,7.613184176111462698e-01
9.464394658028720642e+02,7.502659881556025994e+02,1.496960178792214791e+01,7.841548240470546105e-01
6.010468884353853127e+02,8.597595816620786309e+02,1.037472349710299557e+00,5.669454689909497747e-01
8.135064782480369558e+02,7.604407608096132662e+02,2.165963820269759665e+01,7.713649522737855424e-01
9.031035086533661342e+02,8.681618497070751346e+02,3.193077145774138259e+01,7.828870065403459311e-01
6.203140935765109134e+02,7.061205824928509855e+02,4.460539514028576491e+01,7.268566994885430343e-01
9.205023456705416720e+02,5.425056430420014522e+02,9.554665176876410371e+00,7.877159210418301916e-01
5.737833742997424906e+02,8.901900286280995260e+02,3.977746523635048703e+01,7.555395278457474051e-01
6.826127941765935248e+02,5.681488872765934275e+02,2.632342452610828332e+01,7.793626465397135439e-01
5.206577757153847870e+02,6.381605963253281288e+02,3.476764931074097120e+01,7.662576808876017109e-01
8.158168974836014513e+02,9.958993824923654756e+02,3.131992354477007723e+01,7.550370031627109402e-01
5.423198307521902279e+02,9.673207019020842381e+02,3.008543996921748231e+01,7.752226885816142499e-01
9.621678268095158728e+02,8.320112539107556131e+02,3.078014800339084545e+01,7.851128215000694466e-01
7.394480946116412952e+02,7.830190433100059408e+02,4.152215024622756090e+01,7.480526484479684823e-01
5.626419929033310154e+02,8.242051267218153043e+02,2.239024199167993956e+01,7.858955660309653313e-01
6.234022314109862464e+02,6.782670064341089073e+02,2.370909327070586414e+01,7.763632848017941734e-01
6.245840822526986358e+02,9.176120313651736069e+02,4.356792497842010192e+01,7.867308719969209330e-01
5.194011246343532093e+02,5.444208452018035587e+02,9.985885827133646586e+00,7.637963079784453324e-01
6.103053222651051328e+02,5.201033698846534890e+02,1.201463337130869924e+01,7.915812454643439411e-01
7.786922393066030281e+02,7.785781722853746487e+02,2.762506056428299672e+01,7.613046004656163213e-01
7.248206695006563223e+02,9.322366299762675226e+02,4.290330604549040316e+01,7.869608317033430778e-01
7.799129912489499930e+02,5.598880374549395356e+02,2.300779525854651553e+01,7.804099322614659329e-01
7.790749245409322157e+02,8.636931623348139055e+02,4.296539321450209314e+01,7.492344622542204124e-01
5.400201060573081122e+02,9.623163110131708891e+02,4.581179821302548305e+00,6.038937656588398983e-01
6.461514436746870160e+02,6.021471233518886947e+02,3.393085344594139485e+01,7.870169961780317802e-01
6.609241907730036019e+02,7.952743313605261619e+02,2.779938714319541315e+00,6.156305216288927573e-01
5.536912345621643681e+02,9.166526844248637644e+02,1.692855217304581572e+01,7.997789058137919627e-01
7.144863428090476418e+02,5.551262749545454653e+02,4.050550584746569882e+01,7.044409715390325122e-01
5.188613426561246342e+02,6.649022415965114305e+02,8.168796917447384232e+00,7.186632974091556880e-01
5.251044696004994421e+02,9.203309606552040805e+02,4.448695626302863104e+01,7.628817298764042354e-01
6.372671490947386701e+02,9.337270594819347025e+02,2.921963569591193277e+01,7.784759996406999116e-01
8.693762949371071045e+02,7.898873374798398572e+02,2.584179324106530728e+01,7.643687323236983966e-01
7.231428077429823134e+02,7.494371287652129467e+02,1.068613732998179966e+00,6.131880546327915793e-01
6.924164568099939743e+02,9.805297854398063464e+02,6.472150453057945896e+00,7.025693136891253410e-01
8.245504368439624159e+02,5.966223626998099689e+02,9.819519157486327643e+00,7.880498336372723234e-01
8.105062559928362589e+02,7.044561967395633246e+02,4.260759510728689747e+01,7.019861426185010078e-01
9.728919287195337802e+02,8.254883270917845266e+02,1.583032002885624401e+01,7.823140176922291911e-01
